T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,5.76799,1.34993,-0.3444,1.61954,-0.26283,-0.02529,-0.38854,-56.20882,-8.829,0.92862,4.29418,-0.26203,-0.37963,-0.07681,7.39341,1.62714,1.09749,0.0275,-0.3514,0.23767,-6.03237,-1.83316,-0.02746,-0.11337,0.88911,-0.3148,-1.41956,-5.5761,0.48207,-0.03601,0.14461,1.30931,-0.0054,-0.73378
0.02,5.77357,1.33259,-0.35756,1.61891,-0.26369,-0.0255,-0.38588,-56.16245,-8.81209,0.92752,4.29414,-0.26188,-0.37978,-0.06847,7.396,1.62015,1.09696,0.02791,-0.35063,0.23757,-6.04187,-1.81976,-0.03154,-0.10511,0.88838,-0.31558,-1.42119,-5.55486,0.49639,-0.04017,0.15277,1.30658,-0.00583,-0.73369
0.04,5.78056,1.31526,-0.37313,1.61827,-0.26472,-0.02572,-0.38346,-56.11572,-8.79525,0.92578,4.29398,-0.26176,-0.37986,-0.06012,7.39927,1.61332,1.09682,0.02783,-0.34936,0.23762,-6.05123,-1.80596,-0.03561,-0.09699,0.8877,-0.31631,-1.42279,-5.53392,0.51214,-0.04439,0.16079,1.304,-0.00622,-0.73363
0.06,5.79035,1.29946,-0.38968,1.6177,-0.26596,-0.02593,-0.3812,-56.07053,-8.7783,0.9232,4.29363,-0.26166,-0.37984,-0.05202,7.40283,1.60683,1.09691,0.02731,-0.34765,0.23782,-6.0614,-1.792,-0.03966,-0.08933,0.88708,-0.31701,-1.42442,-5.51412,0.52908,-0.04862,0.16845,1.30157,-0.00658,-0.73358
0.08,5.80525,1.28747,-0.40566,1.61731,-0.26719,-0.02611,-0.37914,-56.00256,-8.76191,0.91946,4.2937,-0.26155,-0.37968,-0.04358,7.40654,1.59977,1.09612,0.02644,-0.3459,0.23778,-6.07644,-1.77819,-0.04399,-0.08097,0.8864,-0.3178,-1.42577,-5.49666,0.54753,-0.05303,0.17708,1.29889,-0.007,-0.73365
0.1,5.82299,1.27947,-0.4197,1.61726,-0.26899,-0.0263,-0.37683,-55.97471,-8.74402,0.91469,4.29272,-0.26142,-0.37939,-0.03684,7.4092,1.59464,1.0962,0.02535,-0.34366,0.23817,-6.09127,-1.76517,-0.04788,-0.07563,0.88592,-0.31837,-1.42753,-5.48226,0.56516,-0.05702,0.18291,1.29697,-0.00724,-0.73366
0.12,5.84293,1.27535,-0.43098,1.61762,-0.27207,-0.02655,-0.37408,-56.06197,-8.72207,0.90906,4.28885,-0.26127,-0.379,-0.03467,7.40937,1.59462,1.09937,0.02422,-0.34039,0.23991,-6.09836,-1.75338,-0.05033,-0.07771,0.88588,-0.31831,-1.43078,-5.47073,0.57923,-0.05989,0.18126,1.29707,-0.00696,-0.73309
0.14,5.86535,1.27708,-0.43953,1.61849,-0.27568,-0.02681,-0.37103,-56.1902,-8.69866,0.90234,4.28401,-0.2611,-0.37846,-0.03431,7.40803,1.59648,1.10303,0.02311,-0.33704,0.24194,-6.10715,-1.74319,-0.05232,-0.08299,0.88602,-0.31806,-1.43436,-5.46362,0.59098,-0.0622,0.17667,1.29787,-0.00653,-0.73252
0.16,5.89141,1.28616,-0.44573,1.61985,-0.27916,-0.02704,-0.368,-56.29683,-8.67592,0.89441,4.27976,-0.26094,-0.37777,-0.03365,7.40596,1.59763,1.10513,0.02208,-0.33436,0.24343,-6.12459,-1.73476,-0.05454,-0.08787,0.88608,-0.31796,-1.43753,-5.46155,0.60128,-0.06439,0.17286,1.29826,-0.00624,-0.73222
0.18,5.92862,1.30315,-0.45019,1.62123,-0.28268,-0.02726,-0.36589,-56.39893,-8.65306,0.88518,4.27542,-0.26088,-0.37693,-0.03512,7.40227,1.59961,1.10636,0.02139,-0.33216,0.24489,-6.14482,-1.72776,-0.05635,-0.09362,0.88605,-0.31781,-1.44134,-5.4617,0.60884,-0.06632,0.16805,1.29869,-0.00585,-0.73105
0.2,5.94878,1.32326,-0.45343,1.62387,-0.28619,-0.02745,-0.36228,-56.51594,-8.63027,0.87618,4.27129,-0.2607,-0.37607,-0.03438,7.39865,1.60071,1.10724,0.02063,-0.33037,0.24589,-6.17402,-1.7237,-0.05832,-0.10006,0.8862,-0.31779,-1.44372,-5.46885,0.61291,-0.06754,0.16322,1.29908,-0.00569,-0.73163
0.22,5.91642,1.34075,-0.45581,1.62936,-0.28963,-0.02761,-0.35409,-56.67129,-8.60791,0.86926,4.26787,-0.26009,-0.37534,-0.02558,7.39728,1.59865,1.10847,0.01929,-0.32886,0.2458,-6.22085,-1.7239,-0.0613,-0.1065,0.88676,-0.31819,-1.44239,-5.48916,0.6132,-0.06744,0.16004,1.29909,-0.00625,-0.73739
0.24,5.86245,1.35814,-0.45765,1.63591,-0.29301,-0.02774,-0.34451,-56.84157,-8.58569,0.86345,4.26468,-0.25935,-0.3747,-0.01435,7.39631,1.59553,1.10972,0.01799,-0.32764,0.24536,-6.27321,-1.72682,-0.06422,-0.11314,0.88748,-0.3187,-1.43967,-5.51363,0.60976,-0.06659,0.15713,1.29905,-0.00702,-0.7448
0.26,5.81142,1.37748,-0.45915,1.64203,-0.29626,-0.02787,-0.33597,-57.00504,-8.56355,0.85804,4.26148,-0.25871,-0.37411,-0.00486,7.39445,1.59285,1.11072,0.01718,-0.32675,0.24511,-6.32176,-1.73087,-0.06633,-0.11973,0.88812,-0.31913,-1.4375,-5.53485,0.60307,-0.06549,0.15385,1.29908,-0.00767,-0.75109
0.28,5.74499,1.39626,-0.46023,1.64848,-0.29943,-0.02796,-0.32671,-57.18887,-8.54163,0.85406,4.25837,-0.25798,-0.37365,0.00614,7.39271,1.58971,1.11261,0.01659,-0.32592,0.24483,-6.37075,-1.7353,-0.06809,-0.12536,0.8886,-0.31966,-1.43622,-5.55561,0.5939,-0.06361,0.15125,1.29853,-0.0085,-0.75811
0.3,5.67978,1.41072,-0.46022,1.65387,-0.30239,-0.02803,-0.31852,-57.34467,-8.51976,0.85134,4.25534,-0.25734,-0.37334,0.01507,7.39078,1.58676,1.11346,0.01632,-0.32545,0.24466,-6.40936,-1.74256,-0.06906,-0.13136,0.8893,-0.32,-1.43336,-5.56921,0.58194,-0.06215,0.14815,1.29885,-0.00907,-0.76374
0.32,5.63829,1.41714,-0.45844,1.65658,-0.30505,-0.02808,-0.3136,-57.4138,-8.49716,0.84951,4.25238,-0.25705,-0.37317,0.01723,7.38821,1.58489,1.11081,0.01655,-0.32572,0.24478,-6.42451,-1.75555,-0.06889,-0.13978,0.89075,-0.31968,-1.42512,-5.56764,0.56694,-0.0628,0.14278,1.30213,-0.00877,-0.76519
0.34,5.59918,1.41565,-0.45516,1.65791,-0.30753,-0.02811,-0.30963,-57.45355,-8.47476,0.84919,4.24952,-0.25685,-0.37317,0.01743,7.38576,1.58327,1.10721,0.01697,-0.32622,0.24499,-6.427,-1.77063,-0.06821,-0.14811,0.89238,-0.31919,-1.41557,-5.5577,0.55089,-0.0642,0.1372,1.30619,-0.00824,-0.76529
0.36,5.54742,1.40603,-0.45087,1.65892,-0.30997,-0.02812,-0.30488,-57.51171,-8.45295,0.85071,4.24674,-0.25654,-0.37336,0.01929,7.38382,1.58132,1.10466,0.01738,-0.32653,0.24516,-6.42552,-1.78432,-0.06768,-0.15462,0.89378,-0.31886,-1.40767,-5.54497,0.53587,-0.06547,0.13281,1.30945,-0.00793,-0.76613
0.38,5.48866,1.38511,-0.44596,1.65923,-0.31268,-0.02822,-0.29952,-57.57998,-8.42956,0.85401,4.24401,-0.25622,-0.37375,0.02172,7.38221,1.57909,1.10214,0.01787,-0.32668,0.24541,-6.41616,-1.79704,-0.06791,-0.16149,0.89546,-0.31834,-1.39697,-5.52771,0.52305,-0.06788,0.12823,1.31372,-0.00746,-0.76678
0.4,5.43284,1.35075,-0.44274,1.65866,-0.31517,-0.02828,-0.29528,-57.63003,-8.41008,0.8581,4.24149,-0.25595,-0.37421,0.02402,7.3811,1.57707,1.10009,0.01831,-0.32685,0.2455,-6.40289,-1.80733,-0.06786,-0.165,0.89651,-0.31819,-1.39203,-5.50859,0.51259,-0.06999,0.12539,1.31599,-0.00733,-0.76762
0.42,5.39025,1.30039,-0.44425,1.65712,-0.31686,-0.02813,-0.29406,-57.63358,-8.4013,0.86176,4.23913,-0.25575,-0.37457,0.02572,7.38079,1.57586,1.09921,0.01851,-0.32724,0.24513,-6.39181,-1.8132,-0.06615,-0.16063,0.89571,-0.31914,-1.40404,-5.49121,0.50454,-0.06982,0.12675,1.31237,-0.00823,-0.76932
0.44,5.35606,1.23207,-0.45173,1.65476,-0.31865,-0.02805,-0.29434,-57.61781,-8.39641,0.86551,4.23703,-0.25568,-0.37495,0.02744,7.38137,1.5748,1.09894,0.01864,-0.32757,0.24464,-6.38139,-1.81459,-0.06464,-0.1536,0.8943,-0.32043,-1.42155,-5.47601,0.50089,-0.06946,0.12933,1.30691,-0.00943,-0.7712
0.46,5.32456,1.14354,-0.46622,1.65182,-0.32136,-0.02824,-0.29465,-57.61063,-8.38997,0.86973,4.23511,-0.25576,-0.37543,0.03011,7.38308,1.5733,1.09902,0.01883,-0.32762,0.24431,-6.37223,-1.81081,-0.06487,-0.14816,0.89327,-0.32148,-1.43565,-5.46422,0.50346,-0.07042,0.13079,1.30268,-0.01039,-0.77292
0.48,5.29993,1.03023,-0.48901,1.64838,-0.32508,-0.02863,-0.29559,-57.60765,-8.38473,0.87373,4.23241,-0.25588,-0.37599,0.03353,7.38622,1.57155,1.09961,0.01889,-0.32749,0.24405,-6.36897,-1.80028,-0.06622,-0.14312,0.89213,-0.32265,-1.45188,-5.45785,0.51275,-0.07179,0.13203,1.29797,-0.01136,-0.77483
0.5,5.28562,0.89716,-0.51905,1.6439,-0.32984,-0.02927,-0.29742,-57.59011,-8.37842,0.87782,4.23144,-0.25628,-0.37652,0.03732,7.39153,1.56961,1.10138,0.01902,-0.32713,0.24397,-6.37262,-1.78341,-0.06918,-0.13937,0.89114,-0.32351,-1.4644,-5.46039,0.52841,-0.07366,0.13174,1.29419,-0.01218,-0.77624
0.52,5.28145,0.75139,-0.55334,1.63763,-0.33566,-0.03023,-0.3002,-57.53616,-8.36866,0.88262,4.23526,-0.25722,-0.37691,0.04118,7.39987,1.56752,1.10526,0.01948,-0.32641,0.24426,-6.3847,-1.76047,-0.07466,-0.13788,0.89067,-0.3235,-1.46529,-5.47534,0.55017,-0.07635,0.12826,1.29333,-0.01267,-0.77655
0.54,5.28721,0.58393,-0.5882,1.63007,-0.34301,-0.03141,-0.30323,-57.4681,-8.35702,0.88777,4.24076,-0.25827,-0.37732,0.04507,7.41108,1.56535,1.1107,0.01992,-0.32552,0.2448,-6.40817,-1.73043,-0.08182,-0.13839,0.89033,-0.32318,-1.46239,-5.50178,0.5782,-0.07916,0.12284,1.2933,-0.01299,-0.77631
0.56,5.29837,0.3874,-0.6184,1.62149,-0.35236,-0.03271,-0.30561,-57.40551,-8.34484,0.89323,4.24539,-0.25902,-0.3779,0.04903,7.42488,1.56312,1.11723,0.0201,-0.32457,0.24555,-6.44577,-1.69233,-0.09021,-0.14076,0.88987,-0.32294,-1.46139,-5.53858,0.61287,-0.0817,0.11637,1.2927,-0.01328,-0.77605
0.58,5.30429,0.16428,-0.63759,1.61114,-0.36375,-0.03419,-0.30703,-57.33218,-8.33371,0.89969,4.25054,-0.25943,-0.37869,0.05315,7.44133,1.56103,1.12583,0.02021,-0.32345,0.24664,-6.50177,-1.64485,-0.10076,-0.14398,0.88935,-0.32265,-1.45948,-5.58638,0.65492,-0.08417,0.10841,1.29223,-0.01364,-0.77628
0.6,5.32356,-0.08579,-0.63991,1.59966,-0.37721,-0.0358,-0.3063,-57.27264,-8.31565,0.90782,4.25547,-0.2594,-0.37973,0.05611,7.45942,1.55866,1.13479,0.02013,-0.32245,0.24788,-6.56396,-1.59495,-0.11141,-0.15081,0.88875,-0.32227,-1.45827,-5.64371,0.69951,-0.08604,0.09914,1.29129,-0.01367,-0.77515
