T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.61778,1.6109,-0.62333,1.81928,-0.36276,-0.02288,0.73088,-95.47369,-1.19978,0.58154,3.52775,-0.22193,-0.30619,0.48445,5.88144,0.65476,0.72216,0.01223,-0.39194,0.17331,-6.54546,-1.30592,-0.04325,-1.64443,1.59571,-0.24192,-0.25246,-6.14211,1.50499,0.16285,-1.51557,2.04277,-0.12425,-0.61203
0.02,0.70165,1.58251,-0.51659,1.8217,-0.36403,-0.02092,0.72429,-94.83594,-1.20108,0.58938,3.53026,-0.22003,-0.30596,0.49493,5.83796,0.6409,0.72468,0.01417,-0.39059,0.17246,-6.53607,-1.18257,-0.06022,-1.65589,1.59368,-0.24447,-0.26166,-6.12667,1.68657,0.12998,-1.53163,2.03755,-0.11893,-0.60635
0.04,0.79319,1.45054,-0.35935,1.82425,-0.3708,-0.01935,0.71776,-94.18083,-1.19884,0.59995,3.53305,-0.21783,-0.30575,0.50292,5.78207,0.62566,0.72208,0.01633,-0.38912,0.17086,-6.53038,-1.0345,-0.08213,-1.66834,1.59164,-0.24687,-0.2706,-6.13523,1.91882,0.08829,-1.55491,2.03201,-0.11313,-0.60002
0.06,0.89966,1.19627,-0.15792,1.82718,-0.38383,-0.01843,0.71152,-93.4981,-1.19346,0.61339,3.53603,-0.21544,-0.30559,0.50876,5.71276,0.60887,0.71432,0.01863,-0.38745,0.16844,-6.52394,-0.86244,-0.1089,-1.68127,1.58959,-0.24915,-0.27933,-6.16893,2.20561,0.03732,-1.58673,2.02602,-0.10674,-0.59284
0.08,0.99847,0.81035,0.07953,1.83042,-0.40503,-0.01897,0.70488,-92.9591,-1.18654,0.62861,3.54025,-0.21245,-0.30568,0.50836,5.63332,0.59132,0.69697,0.0206,-0.38568,0.16515,-6.51819,-0.6692,-0.14002,-1.69413,1.58746,-0.25132,-0.2879,-6.24159,2.54605,-0.02203,-1.62549,2.02043,-0.10024,-0.58546
0.1,1.16632,0.24561,0.326,1.83473,-0.43289,-0.02046,0.7009,-92.09813,-1.17741,0.64806,3.54365,-0.21028,-0.30575,0.51325,5.53591,0.57132,0.68095,0.02273,-0.38324,0.16095,-6.48813,-0.45843,-0.17518,-1.70486,1.58542,-0.25335,-0.29612,-6.31767,2.94349,-0.09128,-1.67715,2.01294,-0.09224,-0.57589
0.12,1.48406,-0.53415,0.54619,1.84165,-0.46421,-0.02189,0.70232,-90.46646,-1.16477,0.67401,3.54249,-0.21052,-0.30543,0.53689,5.41324,0.54684,0.67948,0.02572,-0.37947,0.15589,-6.40322,-0.23202,-0.21409,-1.712,1.58363,-0.2553,-0.30445,-6.35444,3.40129,-0.17232,-1.74906,2.00108,-0.08085,-0.56169
0.14,1.87306,-1.51345,0.72835,1.85054,-0.50311,-0.02508,0.70654,-88.53678,-1.15203,0.70297,3.54092,-0.21183,-0.30522,0.56727,5.27764,0.52081,0.68001,0.02833,-0.37491,0.15008,-6.28011,0.00097,-0.25529,-1.71423,1.58193,-0.25714,-0.3124,-6.38807,3.90309,-0.2615,-1.83193,1.98752,-0.0681,-0.54532
0.16,2.26022,-2.66774,0.86071,1.86052,-0.5525,-0.03126,0.71089,-86.74434,-1.14246,0.73114,3.54148,-0.21313,-0.30543,0.59412,5.14064,0.49566,0.67264,0.02971,-0.36997,0.14363,-6.13185,0.23359,-0.29739,-1.71099,1.5802,-0.25891,-0.31995,-6.44768,4.43084,-0.35415,-1.91729,1.97444,-0.05563,-0.52896
0.18,2.63552,-3.95727,0.91989,1.87316,-0.60838,-0.03927,0.71381,-85.25585,-1.13601,0.75535,3.53884,-0.2148,-0.30559,0.62052,5.00593,0.47098,0.66107,0.03055,-0.36452,0.13673,-5.94472,0.46902,-0.33963,-1.70429,1.57822,-0.26113,-0.32947,-6.52256,4.9762,-0.44782,-2.00751,1.96246,-0.04239,-0.51175
