T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-0.00042,0,0.0001,-0.00042,-1e-05,-0.00042,-0.00048,0,0.00018,-0.00042,-1e-05,-0.00042
0.02,-0.00047,0,0.00011,-0.00047,-1e-05,-0.00047,-0.00039,0,5e-05,-0.00047,0,-0.00047
0.04,-0.0005,0,0.00011,-0.0005,-1e-05,-0.0005,-0.0002,0.00567,-0.00016,-0.0005,2e-05,-0.0005
0.06,-0.00048,0,0.0001,-0.00048,-1e-05,-0.00048,0.00012,0.03633,-0.00047,-0.00048,5e-05,-0.00048
0.08,-0.00039,0,7e-05,-0.00039,-1e-05,-0.00039,0.00061,0.07958,-0.00089,-0.00039,8e-05,-0.00039
0.1,-0.0002,0,2e-05,-0.0002,-0,-0.0002,0.00129,0.13704,-0.00143,-0.0002,0.00013,-0.0002
0.12,0.00012,0.00523,-7e-05,0.00012,0,0.00012,0.00219,0.20947,-0.0021,0.00012,0.00018,0.00012
0.14,0.00061,0.02928,-0.00019,0.00061,1e-05,0.00061,0.00332,0.29617,-0.00288,0.00061,0.00025,0.00061
0.16,0.00129,0.0631,-0.00036,0.00129,2e-05,0.00129,0.00466,0.39426,-0.00373,0.00129,0.00032,0.00129
0.18,0.00219,0.10794,-0.00059,0.00219,3e-05,0.00219,0.00618,0.49782,-0.0046,0.00219,0.00039,0.00219
0.2,0.00332,0.16434,-0.00086,0.00332,5e-05,0.00332,0.00776,0.59693,-0.00537,0.00332,0.00044,0.00332
0.22,0.00466,0.23168,-0.00118,0.00466,7e-05,0.00466,0.00926,0.67669,-0.0059,0.00466,0.00048,0.00466
0.24,0.00618,0.30767,-0.00153,0.00618,9e-05,0.00618,0.01044,0.71629,-0.00599,0.00618,0.00047,0.00618
0.26,0.00776,0.3876,-0.00189,0.00776,0.00011,0.00776,0.01096,0.68833,-0.00538,0.00776,0.0004,0.00776
0.28,0.00926,0.4637,-0.00221,0.00926,0.00013,0.00926,0.01041,0.55851,-0.00375,0.00926,0.00025,0.00926
0.3,0.01044,0.52426,-0.00242,0.01044,0.00015,0.01044,0.00825,0.28613,-0.00074,0.01044,-3e-05,0.01044
0.32,0.01096,0.55302,-0.00246,0.01096,0.00015,0.01096,0.00384,0,0.00404,0.01096,-0.00046,0.01096
0.34,0.01041,0.52859,-0.00221,0.01041,0.00014,0.01041,-0.00351,0,0.011,0.01041,-0.00107,0.01041
0.36,0.00825,0.4243,-0.00154,0.00825,0.00011,0.00825,-0.01454,0,0.02046,0.00825,-0.00188,0.00825
0.38,0.00384,0.20854,-0.0003,0.00384,4e-05,0.00384,-0.02991,0,0.03265,0.00384,-0.00292,0.00384
0.4,-0.00351,0,0.00166,-0.00351,-7e-05,-0.00351,-0.05012,0,0.04756,-0.00351,-0.00417,-0.00351
